company,year,PROFIT,INTEREST,GAS,ROE,EPS,BPS,PER,PBR,PSR,DR,ASSET,SALES,OPERATION_PROFIT,CASH_FLOW
신영증권,2014,0.14659470995013635,2.069,-28.41,7.7,4375.8,66458.3,12.91192,0.85016,0.60676,556.14,6714162570.33,216047038.77,93346901.42,78346515.05
세아제강,2014,-0.27998716161322357,2.069,-28.41,6.73,11951.9,191257.75,6.6433,0.41515,0.1942,94.52,2285029617.48,2453142879.1,164172447.18,118468676.36
풀무원,2014,0.6634934711199993,2.069,-28.41,16.65,14445.05,69712.82,7.68429,1.59225,0.25196,214.79,1053567588.64,1678094350.0,53264332.09,110550364.75
대덕GDS,2014,-0.2100064419153962,2.069,-28.41,5.01,1035.04,19345.34,11.78698,0.63064,0.42559,22.59,536562500.75,589825750.01,17896842.91,59857207.53
신세계푸드,2014,0.8212995806065573,2.069,-28.41,1.67,1212.38,73723.5,87.84375,1.44459,0.56608,33.98,382466557.76,652135490.13,8158035.0,19716315.71
무학,2014,0.5937277504661806,2.069,-28.41,21.77,3013.53,15232.63,12.46047,2.4651,3.55898,28.71,534230439.99,290146380.66,81449850.26,106218079.69
농심홀딩스,2014,0.1650558240293285,2.069,-28.41,3.49,5530.34,159349.36,18.80535,0.65265,1.24512,39.75,1034455582.91,387375241.48,31698774.73,35156733.52
한화투자증권,2014,0.30315789473684207,2.069,-28.41,1.15,107.72,9031.47,34.58039,0.41245,0.33331,787.66,6831448688.13,229283876.0,12461008.51,32829758.24
CJ헬로,2014,-0.23602193686463346,2.069,-28.41,2.87,331.91,11653.19,29.3453,0.83582,0.59379,140.21,2170450142.85,1270375727.31,102124204.92,310992531.55
한국쉘석유,2014,0.024132336689915546,2.069,-28.41,29.81,20711.1,69678.88,19.62716,5.83391,2.21403,27.03,115064148.63,238682289.06,33083542.56,28122649.58
대덕전자,2014,0.0025439127801332173,2.069,-28.41,6.97,619.13,9880.69,14.50422,0.90884,0.63419,24.96,547317376.19,690941657.26,24224474.39,92071617.65
삼진제약,2014,0.27747238892531145,2.069,-28.41,17.33,1490.41,10642.15,14.35847,2.01087,1.47766,66.06,209306205.48,201305289.86,31576843.51,26820352.57
남양유업,2014,-0.08053218625046465,2.069,-28.41,0.02,185.3,955306.73,3448.46195,0.6689,0.49195,16.9,963217254.92,1151706219.8,-26058320.04,41259169.57
애경유화,2014,-0.04889423358948786,2.069,-28.41,15.3,8295.96,57474.21,7.53379,1.08744,0.17247,119.21,397608843.77,1161070476.16,41167142.04,35963337.76
세방전지,2014,-0.08596374842175092,2.069,-28.41,9.12,4386.41,50272.01,9.00509,0.78573,0.57871,32.72,927725912.33,955578135.7,81017044.79,86623698.8
자화전자,2014,-0.16932427133708017,2.069,-28.41,9.01,1226.37,14429.58,10.07037,0.85588,0.67789,38.64,359580871.04,326106845.69,25760071.1,38095255.13
서울가스,2014,0.035236740814023504,2.069,-28.41,7.49,12145.04,176371.58,11.77435,0.81079,0.35172,89.2,1626692334.35,2032868144.73,7427864.91,98638689.5
에이블씨엔씨,2014,-0.029735355337496272,2.069,-28.41,1.52,201.31,13380.19,115.74189,1.74138,0.67788,34.63,228316961.52,438349537.24,6748967.66,8116794.62
한세예스24홀딩스,2014,1.2604764005293339,2.069,-28.41,19.01,872.27,5385.84,14.15846,2.29305,0.28581,151.27,1121319002.63,1728424959.38,113735315.37,57060339.43
신세계인터내셔날,2014,0.1756154821670004,2.069,-28.41,4.35,2862.65,62912.04,39.82324,1.81205,0.89261,97.42,887788837.98,911892489.67,15874156.65,46474516.16
삼천리,2014,-0.16779922515171253,2.069,-28.41,0.93,4069.09,303093.67,34.15997,0.4586,0.15086,177.64,3659823478.41,3736250187.61,27325422.13,94984672.25
광동제약,2014,0.4096360193561961,2.069,-28.41,11.59,668.51,6872.62,15.70657,1.5278,1.05389,40.76,442528217.12,522274344.5,50459249.21,42642359.21
유나이티드제약,2014,0.6450474670251196,2.069,-28.41,12.19,1141.49,10153.36,11.73904,1.31976,1.38993,34.15,217100750.77,155189552.76,21986969.12,25527233.54
팜스코,2014,0.1991915562542106,2.069,-28.41,4.18,317.65,7345.82,42.49961,1.83778,0.59332,174.27,727461541.64,835679186.58,28332871.64,18501063.07
율촌화학,2014,-0.08931008339651247,2.069,-28.41,2.86,365.0,12665.47,31.64384,0.91193,0.63381,80.27,566234547.09,451934965.11,14374503.52,29946497.17
현대리바트,2014,0.6997802039419161,2.069,-28.41,13.08,1560.56,12874.64,24.28615,2.94377,1.01766,57.69,345197898.42,642865783.51,34199492.97,32813537.74
코리아써키트,2014,0.11401568469736567,2.069,-28.41,1.17,19.89,13119.24,603.31825,0.91469,0.59373,36.52,542551001.13,553161676.22,32591647.03,42088636.16
환인제약,2014,0.2956038705053159,2.069,-28.41,10.4,1011.05,10655.39,22.74863,2.15853,3.54395,15.55,217845029.21,120713386.09,24005298.73,20695813.98
삼양식품,2014,-0.13116458704694,2.069,-28.41,2.47,539.03,21780.43,39.42267,0.97565,0.50877,80.37,299626490.44,314631900.91,9714644.03,10122591.81
이연제약,2014,0.38935859413040586,2.069,-28.41,7.84,898.7,12054.71,23.25581,1.73376,2.40483,22.98,191245739.54,112112066.71,16723163.16,13448072.51
씨에스윈드,2014,0.057952607323003225,2.069,-28.41,26.35,3916.64,18753.27,6.75324,1.41042,1.17212,24.68,370941510.75,329233141.04,68825395.67,69699858.74
IHQ,2014,-0.0026197604790418882,2.069,-28.41,8.76,154.32,1624.62,20.41213,1.93891,1.7904,42.28,103486906.32,75690270.67,10840013.54,42023199.45
SBS미디어홀딩스,2014,0.036535204451972,2.069,-28.41,2.76,118.42,4732.01,33.8203,0.84636,1.2461,15.97,858636898.67,449630805.71,29224685.0,33020425.67
남해화학,2014,0.13926193431892564,2.069,-28.41,5.03,365.64,7564.53,24.80582,1.19902,0.35996,41.22,520015616.11,1251761127.04,18217699.12,31086791.38
삼익THK,2014,-0.015416958654519974,2.069,-28.41,13.09,840.14,6668.71,10.08165,1.27011,0.9437,55.45,216227825.82,188481391.64,16929270.41,26530180.34
SK증권,2014,0.5,2.069,-28.41,0.9,10.59,1187.33,83.38055,0.74369,0.54305,855.39,3675675045.1,171704557.83,9510662.87,12571856.06
현대에이치씨엔,2014,-0.1284232365145228,2.069,-28.41,8.42,407.84,5014.96,10.87436,0.88435,1.56261,11.85,641188872.5,306221304.74,56799352.28,93021186.31
아주캐피탈,2014,0.05934242181234972,2.069,-28.41,5.14,571.3,11803.2,11.27254,0.54561,0.46374,784.93,6402981343.68,191099489.0,52335633.64,41866711.35
넥센,2014,0.02136930698979289,2.069,-28.41,12.62,14345.66,120732.01,6.06455,0.7206,1.33765,27.32,837243995.03,354340603.1,88240249.53,86087524.43
롯데손해보험,2014,-0.1361985472154964,2.069,-28.41,0.9,37.9,4542.3,71.63588,0.59771,0.07321,2109.67,6727816132.81,2036746927.6,6986948.61,11411209.74
부산가스,2014,-0.1299941673957422,2.069,-28.41,7.82,3187.42,43785.5,10.96498,0.79821,0.30088,63.77,752702856.15,1277764155.09,38227976.3,60785297.44
아세아시멘트,2014,0.09018859968566728,2.069,-28.41,6.57,11810.63,177863.89,10.28734,0.68311,0.94364,34.97,794742688.67,424357660.57,54842108.51,56687271.43
풍산홀딩스,2014,0.11460590013105465,2.069,-28.41,8.33,5654.44,73504.47,7.57812,0.58296,1.22936,21.5,677038411.8,273098423.26,42492474.0,49692272.53
E1,2014,-0.03206847360912979,2.069,-28.41,3.31,5980.66,169922.95,11.55391,0.40665,0.06869,193.41,3658165075.98,6900474529.52,86965138.01,93998705.33
유니드,2014,-0.047228460762295366,2.069,-28.41,8.93,7564.5,79789.93,7.6013,0.72064,0.56587,57.02,831508123.49,669132585.07,63419148.45,82302185.16
서흥,2014,0.042185730464326054,2.069,-28.41,9.74,1845.76,18410.09,27.03493,2.71047,1.98305,107.01,491207875.93,291116074.58,29128232.28,40198650.74
신풍제약,2014,0.06301182893539581,2.069,-28.41,1.75,73.14,4430.46,58.65463,0.9683,0.8918,113.72,409295444.3,220291937.93,19251751.47,15704339.36
대상홀딩스,2014,0.419179810725552,2.069,-28.41,9.98,1006.16,12335.15,16.69715,1.36196,0.20559,125.0,2180120101.58,2959090981.94,159508473.74,106181530.47
경방,2014,0.4263237914405025,2.069,-28.41,1.79,4190.37,236249.98,43.43292,0.77037,1.51642,101.0,1301841378.87,329036023.32,30618156.85,37367033.49
퍼시스,2014,0.06238077069820669,2.069,-28.41,7.76,2152.34,33283.23,14.612,0.94492,1.64458,13.93,374686987.15,219919626.17,20399158.6,30610762.62
종근당홀딩스,2014,0.5619534483081474,2.069,-28.41,7.12,2598.39,44978.55,23.01425,1.32952,1.2003,60.59,302655737.12,181395445.26,30729902.02,16754799.35
AJ렌터카,2014,-0.09835961745519028,2.069,-28.41,9.54,859.6,9425.65,18.96231,1.72932,0.63329,325.02,887193336.71,570015231.37,43734078.0,216037613.35
보령제약,2014,0.3809847797601049,2.069,-28.41,12.8,2815.67,23797.09,14.295,1.69138,0.85854,59.23,282409340.6,359490950.7,24435022.12,32716050.4
대원제약,2014,0.5750234448265084,2.069,-28.41,12.1,961.36,8220.43,15.18682,1.77606,1.31256,34.28,180616842.04,181984511.14,17806143.44,20054444.57
일성신약,2014,0.38007708957901687,2.069,-28.41,1.24,1516.75,161292.0,79.77584,0.75019,5.1228,15.12,378370702.14,62828920.56,2430674.24,6846196.91
코스맥스비티아이,2014,0.3422567816228408,2.069,-28.41,8.41,1693.2,27148.25,26.81313,1.6723,2.67423,47.18,405561143.77,135906970.7,7195132.76,19233824.7
광주신세계,2014,0.18250225897324923,2.069,-28.41,9.85,26397.72,280390.58,11.62979,1.0949,2.3982,45.5,652758687.51,204820461.0,51835639.61,48297159.53
사조산업,2014,1.1322339588717831,2.069,-28.41,7.33,4348.39,57530.79,9.15281,0.6918,0.15249,181.69,1212461372.38,1304989108.6,57794200.37,45536830.38
흥국화재,2014,0.030009920634920695,2.069,-28.41,9.26,491.68,6162.63,7.49471,0.59796,0.06299,1819.31,7707631000.0,3015785000.0,45323000.0,44244000.0
국도화학,2014,0.22086680551423177,2.069,-28.41,5.64,3494.86,63682.88,11.76013,0.64539,0.2442,68.15,637431454.8,977957814.79,31548926.94,33432994.66
한독,2014,0.3012093023255813,2.069,-28.41,0.49,119.25,24642.42,166.03774,0.80349,0.7023,67.49,515487014.65,348310911.1,10314979.58,14548124.32
유진투자증권,2014,0.3724604966139955,2.069,-28.41,1.22,91.76,5885.68,21.41456,0.33386,0.24193,718.36,4663206679.5,152108037.62,14928671.0,12453653.42
아이마켓코리아,2014,-0.09907496012759176,2.069,-28.41,11.35,1125.44,10553.89,25.23457,2.69095,0.3734,151.78,1090486206.98,2733773271.32,56843482.96,55071849.14
조선내화,2014,-0.02035774007477975,2.069,-28.41,7.56,10479.0,138817.36,10.97433,0.82843,0.60705,70.79,1110908825.7,757766798.4,55455240.79,81416981.73
KPX케미칼,2014,-0.07403596452545447,2.069,-28.41,11.19,8243.08,77767.28,7.12112,0.75482,0.34365,33.87,512061535.13,826733748.66,45145447.25,51099004.43
우리종금,2014,0.13278008298755184,2.069,-28.41,2.26,5.38,296.39,73.79182,1.33945,2.50758,613.69,1001542448.35,68881497.97,2190928.02,2908422.4
교보증권,2014,0.2758250923388539,2.069,-28.41,4.95,826.71,17271.74,9.73739,0.46608,0.39697,823.08,5673627301.82,187177910.16,33975272.49,38718668.62
현대차투자증권,2014,0.028084159792381103,2.069,-28.41,0.99,225.31,22971.65,45.04904,0.44185,0.57769,729.86,5592616942.09,182023468.93,13974573.19,13721561.39
한국철강,2014,0.4634029932158319,2.069,-28.41,2.61,1953.3,75026.12,14.97466,0.38986,0.36056,30.56,901950212.1,747148004.09,12463639.29,42798504.65
선진,2014,-0.09353394450705088,2.069,-28.41,14.97,2888.27,20525.38,10.55995,1.48597,0.41701,128.8,383056315.07,595361733.49,26674017.0,25880445.4
한국유리,2014,0.30515397677727285,2.069,-28.41,5.6,2738.46,49124.57,8.81883,0.49161,0.77839,23.05,646295794.0,326834564.0,13547678.0,47017082.0
한진,2014,0.5043074324324324,2.069,-28.41,5.61,3633.62,65204.49,14.91625,0.83123,0.42342,148.88,1955921456.03,1532812219.29,52578236.21,80644292.74
금호산업,2014,0.506754088000632,2.069,-28.41,46.6,3194.2,8779.5,7.10663,2.58557,0.49352,399.95,1504368051.8,1523544063.19,39815769.61,107052212.38
모토닉,2014,-0.05511319281811089,2.069,-28.41,4.57,512.94,11723.94,24.95419,1.09178,1.94455,14.41,429411204.12,217222222.53,13545659.43,25250771.43
동화약품,2014,0.3908859840232388,2.069,-28.41,2.16,176.76,8224.62,31.51165,0.67723,0.7288,36.28,313073099.66,213472144.94,5339778.1,17573927.33
삼영무역,2014,0.017522199534640848,2.069,-28.41,9.14,1305.86,14919.37,18.30212,1.60194,1.48762,20.83,296279338.96,264551132.89,4978912.89,22367378.56
KPX홀딩스,2014,0.16594199358379336,2.069,-28.41,4.43,6492.86,128703.36,11.50495,0.5804,0.28515,34.38,1154028779.85,1106720002.31,61197474.6,62549668.88
코오롱플라스틱,2014,0.47866580030322714,2.069,-28.41,2.05,61.8,3119.26,77.50809,1.53562,0.56639,136.66,214287723.07,245253564.9,5981461.49,11046952.54
일진디스플,2014,-0.2790151301569401,2.069,-28.41,9.04,492.93,5593.88,13.83564,1.21919,0.42512,60.49,254069883.54,454231290.84,22678001.86,31372086.91
한국화장품,2014,2.5747620509671476,2.069,-28.41,70.85,1638.77,3139.47,2.75206,1.43655,0.94934,80.86,91230282.77,76333756.99,-10892744.51,29286522.27
티웨이홀딩스,2014,1.1878172588832485,2.069,-28.41,20.71,376.08,2492.36,29.11615,4.39343,0.73114,183.29,115512018.89,236206013.62,7973035.91,11271833.93
대한제분,2014,0.1702034756789801,2.069,-28.41,5.98,21791.97,368856.78,7.13566,0.42157,0.30216,44.13,900381933.91,869712983.78,52967909.22,61419879.47
일진홀딩스,2014,0.5181389295591345,2.069,-28.41,4.87,275.45,5695.86,24.54166,1.18683,0.35806,154.38,1118410670.46,931663136.99,40940319.14,36287694.49
휴비스,2014,-0.14310829817158932,2.069,-28.41,7.56,812.41,11506.95,13.78614,0.97332,0.2817,134.04,899690573.78,1371695858.72,43517637.97,59504197.92
삼영전자,2014,0.15799948083412652,2.069,-28.41,4.16,925.49,22645.83,12.80403,0.52328,0.94425,6.31,481517084.03,250993115.62,14246375.37,33356083.83
부국증권,2014,0.3256115217556961,2.069,-28.41,3.98,1150.03,32162.87,13.17357,0.47104,0.54925,125.46,895845375.46,75690837.07,20651252.81,19849479.95
조광피혁,2014,0.1308332396266727,2.069,-28.41,4.89,1183.58,27835.34,113.21584,4.81402,4.49607,19.57,203736391.09,198169501.63,8048650.22,10375453.76
KISCO홀딩스,2014,0.25723431223012305,2.069,-28.41,1.31,1378.01,178317.06,35.70366,0.27591,0.15681,22.16,1379712311.06,1159414128.19,6826546.85,41669721.0
아세아,2014,-0.035520235261167876,2.069,-28.41,5.39,13728.51,283056.97,10.78049,0.52286,0.21768,40.56,1634069739.23,1046657560.99,83701634.03,72441770.14
일신방직,2014,0.23957266707625102,2.069,-28.41,3.76,9816.8,272553.46,17.52098,0.63107,0.95597,22.85,818332224.6,431811560.44,15086589.67,39416095.28
현대상사,2014,-0.061320198206701315,2.069,-28.41,5.37,1512.01,29839.19,19.84114,1.00539,0.12724,188.85,1926660485.95,5264867952.25,29396823.04,47331778.79
신라교역,2014,-0.20102345072125072,2.069,-28.41,3.8,993.88,26551.33,21.079,0.78904,1.29186,20.14,510383680.92,259470412.89,4624668.58,20946005.35
코오롱글로벌,2014,1.604596253738391,2.069,-28.41,4.76,1311.69,23127.05,5.11554,0.29014,0.04101,339.7,2218075186.31,2824251604.28,7799740.12,35228148.78
동성코퍼레이션,2014,0.10632795862488598,2.069,-28.41,8.14,203.27,5664.35,32.91189,1.18107,0.2647,113.88,809156026.95,905441155.38,50029782.53,25627433.88
일진다이아,2014,0.09117122065083061,2.069,-28.41,5.47,338.98,6229.11,22.0367,1.19921,0.92689,97.86,138971552.7,90891296.14,7659694.22,9183956.74
S&T홀딩스,2014,0.45520414031052336,2.069,-28.41,4.91,1996.16,37060.65,9.81885,0.52886,0.18842,50.39,2039388864.12,1552374805.64,65504975.17,72586039.59
크라운해태홀딩스,2014,0.9195737447192438,2.069,-28.41,9.41,14797.42,144013.11,12.80629,1.31585,0.27347,311.66,1089820120.2,1084125414.32,62770833.72,55230314.66
알루코,2014,1.6577097974369575,2.069,-28.41,4.92,114.86,2248.4,26.29288,1.34318,0.45693,228.72,424433902.63,377203127.87,15606919.39,36962669.25
GS글로벌,2014,-0.20623841204057147,2.069,-28.41,2.74,319.93,11152.45,26.7246,0.76665,0.06955,240.32,856611062.29,2769988191.43,23378618.16,18682512.58
삼익악기,2014,0.2828828828828829,2.069,-28.41,5.38,131.88,2643.56,26.19806,1.30695,1.80779,78.27,378836769.55,155112616.87,18871005.14,14725010.75
한국카본,2014,-0.07724778387505271,2.069,-28.41,7.64,514.81,6884.31,11.26629,0.8425,0.96207,21.63,343287704.91,231067207.1,23253539.38,26308021.8
세방,2014,-0.007072792978833231,2.069,-28.41,5.88,1993.23,29220.08,9.83329,0.67077,0.56894,31.6,890754587.27,665187719.04,28598748.6,48659274.6
대원강업,2014,-0.18480060195635817,2.069,-28.41,3.77,200.26,6697.56,29.96105,0.89585,0.36137,134.07,1148371744.44,1029406904.68,37085754.74,54312966.76
S&T중공업,2014,0.18571428571428572,2.069,-28.41,0.39,79.88,20899.24,106.65999,0.40767,0.49543,39.76,914416684.12,558453345.72,-3703121.18,22296965.37
대한제당,2014,-0.18551197212365333,2.069,-28.41,1.47,666.79,47963.86,37.41808,0.52018,0.18118,248.9,1561333927.0,1345882788.0,43864897.0,23251484.0
웅진씽크빅,2014,0.24773662551440334,2.069,-28.41,4.67,339.37,7268.72,22.39444,1.04558,0.36193,91.15,465783924.05,642939536.24,17965264.1,38844932.84
강남제비스코,2014,0.17959752843026466,2.069,-28.41,10.64,5927.99,61484.16,8.14779,0.78557,0.83165,23.54,506473109.71,377504744.35,38095520.7,43286047.71
노루홀딩스,2014,0.28142026041185697,2.069,-28.41,8.81,1765.28,21487.46,14.21871,1.16812,0.50487,104.59,899883031.82,669995654.87,33741697.04,44420243.81
KG케미칼,2014,0.09944160627301879,2.069,-28.41,9.62,1207.14,19244.42,13.75151,0.86259,0.20482,114.45,928917993.55,877571863.63,70973656.28,30897069.99
예스코,2014,5.297592244324356e-05,2.069,-28.41,2.09,1736.51,98930.47,20.78882,0.3649,0.15568,112.47,1346602637.82,1391334169.88,4370559.45,41647093.82
LS네트웍스,2014,-0.1061367110722865,2.069,-28.41,0.09,9.16,10028.91,446.50655,0.40782,0.33432,106.72,1590408229.8,948088369.75,2679178.02,18121870.09
한화갤러리아타임월드,2014,0.9022407592620179,2.069,-28.41,9.03,4076.15,47603.03,18.69411,1.60074,2.85277,43.93,408456985.58,160265488.32,33396805.47,30820772.45
현대EP,2014,0.22530186608122937,2.069,-28.41,16.99,875.48,5609.22,8.15553,1.2729,0.24102,215.1,563822640.17,945020584.2,42848112.19,35791439.34
한국주철관,2014,1.987521891418564,2.069,-28.41,4.64,330.94,9769.94,15.10848,0.51177,0.36137,34.05,300739840.13,315476201.9,10344081.87,16549234.47
삼호,2014,0.7776272334660006,2.069,-28.41,22.44,1898.45,9380.48,6.9267,1.40185,0.23188,359.46,654226263.97,860851185.48,67502990.77,29136979.16
벽산,2014,0.8586883029073697,2.069,-28.41,9.08,284.47,3005.18,19.50997,1.84681,0.88821,64.46,399992604.28,428396770.65,31561130.78,25981077.28
나라케이아이씨,2014,0.2857142857142858,2.069,-28.41,123.08,1193.73,1569.68,1.52882,1.16266,0.2486,468.52,93036739.04,76535323.0,8603686.67,14802782.35
삼광글라스,2014,0.6489030444298145,2.069,-28.41,6.69,4420.52,53981.29,14.11599,1.15596,1.01714,183.51,813320785.02,297812163.59,8944813.96,50462594.85
태평양물산,2014,0.05068186444127831,2.069,-28.41,0.66,14.5,4310.36,402.06897,1.35256,0.2796,258.58,601877690.51,798871319.45,23415632.6,10517576.34
NPC,2014,0.06640432857845546,2.069,-28.41,15.28,628.5,4409.92,8.78282,1.25172,0.68638,65.26,305664451.02,337771474.05,17374051.76,47710349.22
유양디앤유,2014,0.13057851239669427,2.069,-28.41,0.85,8.05,1005.71,143.47826,1.14844,0.31476,180.59,105462905.43,137134398.27,3438110.0,4020014.95
경인양행,2014,-0.17249070631970265,2.069,-28.41,5.23,245.75,4695.2,17.33469,0.90731,0.62085,57.91,313039125.2,277181095.3,14093165.66,19218687.86
KSS해운,2014,0.18309859154929575,2.069,-28.41,12.19,1814.04,15986.06,6.91826,0.78506,1.05792,168.48,494936207.99,137526097.59,22042087.19,39076156.22
미원상사,2014,0.03064425604820853,2.069,-28.41,8.3,10996.54,147954.8,14.27722,1.06113,0.56776,57.38,228635450.6,247218928.97,17727088.65,23739859.49
유니퀘스트,2014,-0.5470737913486006,2.069,-28.41,9.11,1139.46,12789.64,8.55668,0.76234,0.46523,32.23,244003513.23,282338115.56,10323967.71,15967642.74
삼화페인트,2014,0.15248014386332986,2.069,-28.41,13.39,1586.06,12582.46,9.36282,1.18021,0.63152,80.6,505069756.0,526728516.2,45826523.54,45554248.58
세이브존I&C,2014,-0.012702445220704961,2.069,-28.41,8.42,613.5,7732.15,9.77995,0.77598,1.35198,64.81,512623544.3,182136851.31,35884605.17,31808859.22
BYC,2014,0.49157592502302405,2.069,-28.41,5.34,22684.57,435395.54,11.52766,0.6006,1.24165,66.49,608388100.99,176909794.54,27901295.0,27361344.06
